"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"07/07/2021","AQS","060990005","3","8.2","ug/m3 LC","46","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/08/2021","AQS","060990005","3","10.8","ug/m3 LC","54","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/09/2021","AQS","060990005","3","12.8","ug/m3 LC","58","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/10/2021","AQS","060990005","3","9.5","ug/m3 LC","52","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/11/2021","AQS","060990005","3","10.3","ug/m3 LC","53","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/12/2021","AQS","060990005","3","16","ug/m3 LC","64","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/13/2021","AQS","060990005","3","12.9","ug/m3 LC","58","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/14/2021","AQS","060990005","3","12.1","ug/m3 LC","57","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/15/2021","AQS","060990005","3","10.4","ug/m3 LC","53","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/16/2021","AQS","060990005","3","10.7","ug/m3 LC","54","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/17/2021","AQS","060990005","3","12","ug/m3 LC","56","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/18/2021","AQS","060990005","3","11.3","ug/m3 LC","55","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/19/2021","AQS","060990005","3","11.8","ug/m3 LC","56","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/20/2021","AQS","060990005","3","9.1","ug/m3 LC","51","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/21/2021","AQS","060990005","3","9.4","ug/m3 LC","52","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/24/2021","AQS","060990005","3","12.9","ug/m3 LC","58","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/25/2021","AQS","060990005","3","8.5","ug/m3 LC","47","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/26/2021","AQS","060990005","3","10","ug/m3 LC","53","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/27/2021","AQS","060990005","3","10.2","ug/m3 LC","53","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/28/2021","AQS","060990005","3","22.6","ug/m3 LC","76","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/29/2021","AQS","060990005","3","12.7","ug/m3 LC","58","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/30/2021","AQS","060990005","3","12.4","ug/m3 LC","57","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"07/31/2021","AQS","060990005","3","10.2","ug/m3 LC","53","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/01/2021","AQS","060990005","3","8.4","ug/m3 LC","47","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/02/2021","AQS","060990005","3","21.7","ug/m3 LC","74","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/03/2021","AQS","060990005","3","12.7","ug/m3 LC","58","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/04/2021","AQS","060990005","3","14.3","ug/m3 LC","61","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/05/2021","AQS","060990005","3","11.3","ug/m3 LC","55","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/06/2021","AQS","060990005","3","24.1","ug/m3 LC","79","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/07/2021","AQS","060990005","3","51.9","ug/m3 LC","141","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/08/2021","AQS","060990005","3","12.5","ug/m3 LC","57","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/09/2021","AQS","060990005","3","10.7","ug/m3 LC","54","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/10/2021","AQS","060990005","3","13.2","ug/m3 LC","59","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/11/2021","AQS","060990005","3","11.7","ug/m3 LC","56","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/12/2021","AQS","060990005","3","8.4","ug/m3 LC","47","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/13/2021","AQS","060990005","3","12.3","ug/m3 LC","57","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/14/2021","AQS","060990005","3","18.9","ug/m3 LC","69","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/15/2021","AQS","060990005","3","25.2","ug/m3 LC","81","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/16/2021","AQS","060990005","3","25.3","ug/m3 LC","81","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/17/2021","AQS","060990005","3","13","ug/m3 LC","58","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/18/2021","AQS","060990005","3","56.1","ug/m3 LC","151","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/19/2021","AQS","060990005","3","37.7","ug/m3 LC","106","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/20/2021","AQS","060990005","3","35.9","ug/m3 LC","102","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/21/2021","AQS","060990005","3","26.9","ug/m3 LC","84","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/22/2021","AQS","060990005","3","18.5","ug/m3 LC","69","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/23/2021","AQS","060990005","3","18.7","ug/m3 LC","69","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/24/2021","AQS","060990005","3","18.6","ug/m3 LC","69","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/25/2021","AQS","060990005","3","17.2","ug/m3 LC","66","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/26/2021","AQS","060990005","3","21.7","ug/m3 LC","74","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/27/2021","AQS","060990005","3","47.7","ug/m3 LC","131","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/28/2021","AQS","060990005","3","66.8","ug/m3 LC","159","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/29/2021","AQS","060990005","3","43.1","ug/m3 LC","120","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/30/2021","AQS","060990005","3","39.5","ug/m3 LC","111","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"08/31/2021","AQS","060990005","3","18","ug/m3 LC","68","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"09/01/2021","AQS","060990005","3","17.2","ug/m3 LC","66","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"09/02/2021","AQS","060990005","3","25.3","ug/m3 LC","81","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"09/03/2021","AQS","060990005","3","25","ug/m3 LC","81","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"09/04/2021","AQS","060990005","3","22.8","ug/m3 LC","77","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"09/05/2021","AQS","060990005","3","19","ug/m3 LC","69","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"09/06/2021","AQS","060990005","3","24.1","ug/m3 LC","79","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"09/07/2021","AQS","060990005","3","16.5","ug/m3 LC","65","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"09/08/2021","AQS","060990005","3","12.4","ug/m3 LC","57","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"09/09/2021","AQS","060990005","3","11.6","ug/m3 LC","56","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"09/10/2021","AQS","060990005","3","8.7","ug/m3 LC","48","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"09/11/2021","AQS","060990005","3","9.1","ug/m3 LC","51","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"09/12/2021","AQS","060990005","3","10.5","ug/m3 LC","54","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"09/13/2021","AQS","060990005","3","16.8","ug/m3 LC","65","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"09/14/2021","AQS","060990005","3","17.1","ug/m3 LC","66","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"09/15/2021","AQS","060990005","3","18.2","ug/m3 LC","68","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"09/16/2021","AQS","060990005","3","15.3","ug/m3 LC","63","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"09/17/2021","AQS","060990005","3","16.8","ug/m3 LC","65","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"09/18/2021","AQS","060990005","3","10.7","ug/m3 LC","54","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"09/19/2021","AQS","060990005","3","6.5","ug/m3 LC","36","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"09/20/2021","AQS","060990005","3","9.2","ug/m3 LC","51","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"09/21/2021","AQS","060990005","3","19.4","ug/m3 LC","70","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"09/22/2021","AQS","060990005","3","14.5","ug/m3 LC","61","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"09/23/2021","AQS","060990005","3","14.2","ug/m3 LC","61","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"09/24/2021","AQS","060990005","3","20.5","ug/m3 LC","72","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"09/25/2021","AQS","060990005","3","12.5","ug/m3 LC","57","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"09/26/2021","AQS","060990005","3","9.7","ug/m3 LC","52","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"09/27/2021","AQS","060990005","3","6.5","ug/m3 LC","36","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"09/28/2021","AQS","060990005","3","8.7","ug/m3 LC","48","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"09/29/2021","AQS","060990005","3","10","ug/m3 LC","53","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"09/30/2021","AQS","060990005","3","13.6","ug/m3 LC","59","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"10/01/2021","AQS","060990005","3","18.3","ug/m3 LC","68","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"10/02/2021","AQS","060990005","3","19.3","ug/m3 LC","70","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"10/03/2021","AQS","060990005","3","40.6","ug/m3 LC","114","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"10/04/2021","AQS","060990005","3","51","ug/m3 LC","139","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"10/05/2021","AQS","060990005","3","42.3","ug/m3 LC","118","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"10/06/2021","AQS","060990005","3","7.2","ug/m3 LC","40","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"10/07/2021","AQS","060990005","3","8.7","ug/m3 LC","48","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"10/08/2021","AQS","060990005","3","7.7","ug/m3 LC","43","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"10/12/2021","AQS","060990005","3","7.7","ug/m3 LC","43","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"10/13/2021","AQS","060990005","3","10.4","ug/m3 LC","53","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"10/14/2021","AQS","060990005","3","8.5","ug/m3 LC","47","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"10/15/2021","AQS","060990005","3","16","ug/m3 LC","64","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"10/16/2021","AQS","060990005","3","20.5","ug/m3 LC","72","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"10/17/2021","AQS","060990005","3","13.1","ug/m3 LC","58","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"10/18/2021","AQS","060990005","3","7.9","ug/m3 LC","44","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"10/19/2021","AQS","060990005","3","11.4","ug/m3 LC","55","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"10/20/2021","AQS","060990005","3","12.7","ug/m3 LC","58","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"10/21/2021","AQS","060990005","3","13.3","ug/m3 LC","59","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"10/22/2021","AQS","060990005","3","8.5","ug/m3 LC","47","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"10/23/2021","AQS","060990005","3","8.6","ug/m3 LC","48","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"10/24/2021","AQS","060990005","3","10.1","ug/m3 LC","53","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"10/25/2021","AQS","060990005","3","7.9","ug/m3 LC","44","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
"10/26/2021","AQS","060990005","3","10.2","ug/m3 LC","53","Modesto-14th Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","33700","Modesto, CA","06","California","099","Stanislaus","37.642165","-120.994212"
